Seed,Evaluation,BestDistance
0,40800,1784.4882742037526
0,40900,1784.4882742037526
0,41000,1784.4882742037526
0,41100,1784.4882742037526
0,41200,1784.4882742037526
0,41300,1784.4882742037526
0,41400,1784.4882742037526
0,41500,1784.4882742037526
0,41600,1784.4882742037526
0,41700,1784.4882742037526
0,41800,1784.4882742037526
0,41900,1784.4882742037526
0,42000,1784.4882742037526
0,42100,1784.4882742037526
0,42200,1784.4882742037526
0,42300,1784.4882742037526
0,42400,1784.4882742037526
0,42500,1784.4882742037526
0,42600,1784.4882742037526
0,42700,1784.4882742037526
0,42800,1784.4882742037526
0,42900,1784.4882742037526
0,43000,1784.4882742037526
0,43100,1784.4882742037526
0,43200,1784.4882742037526
0,43300,1784.4882742037526
0,43400,1784.4882742037526
0,43500,1784.4882742037526
0,43600,1784.4882742037526
0,43700,1784.4882742037526
0,43800,1784.4882742037526
0,43900,1784.4882742037526
0,44000,1784.4882742037526
0,44100,1784.4882742037526
0,44200,1784.4882742037526
0,44300,1784.4882742037526
0,44400,1784.4882742037526
0,44500,1784.4882742037526
0,44600,1784.4882742037526
0,44700,1784.4882742037526
0,44800,1784.4882742037526
0,44900,1784.4882742037526
0,45000,1784.4882742037526
0,45100,1784.4882742037526
0,45200,1784.4882742037526
0,45300,1784.4882742037526
0,45400,1784.4882742037526
0,45500,1784.4882742037526
0,45600,1784.4882742037526
0,45700,1784.4882742037526
0,45800,1784.4882742037526
0,45900,1784.4882742037526
0,46000,1784.4882742037526
0,46100,1784.4882742037526
0,46200,1784.4882742037526
0,46300,1784.4882742037526
0,46400,1784.4882742037526
0,46500,1784.4882742037526
0,46600,1784.4882742037526
0,46700,1784.4882742037526
0,46800,1784.4882742037526
0,46900,1784.4882742037526
0,47000,1784.4882742037526
0,47100,1784.4882742037526
0,47200,1784.4882742037526
0,47300,1784.4882742037526
0,47400,1784.4882742037526
0,47500,1784.4882742037526
0,47600,1784.4882742037526
0,47700,1784.4882742037526
0,47800,1784.4882742037526
0,47900,1784.4882742037526
0,48000,1784.4882742037526
0,48100,1784.4882742037526
0,48200,1784.4882742037526
0,48300,1784.4882742037526
0,48400,1784.4882742037526
0,48500,1784.4882742037526
0,48600,1784.4882742037526
0,48700,1784.4882742037526
0,48800,1784.4882742037526
0,48900,1784.4882742037526
0,49000,1784.4882742037526
0,49100,1784.4882742037526
0,49200,1784.4882742037526
0,49300,1784.4882742037526
0,49400,1784.4882742037526
0,49500,1784.4882742037526
0,49600,1784.4882742037526
0,49700,1784.4882742037526
0,49800,1784.4882742037526
0,49900,1784.4882742037526
0,50000,1784.4882742037526
1,200,2537.64362399585
1,300,2537.64362399585
1,400,2292.314944555725
1,500,2292.314944555725
1,600,2292.314944555725
1,700,2292.314944555725
1,800,2292.314944555725
1,900,2292.314944555725
1,1000,2292.314944555725
1,1100,2292.314944555725
1,1200,2292.314944555725
1,1300,2292.314944555725
1,1400,2292.314944555725
1,1500,2292.314944555725
1,1600,2292.314944555725
1,1700,2292.314944555725
1,1800,2292.314944555725
1,1900,2292.314944555725
1,2000,2292.314944555725
1,2100,2292.314944555725
1,2200,2292.314944555725
1,2300,2292.314944555725
1,2400,2292.314944555725
1,2500,2292.314944555725
1,2600,2292.314944555725
1,2700,2292.314944555725
1,2800,2292.314944555725
1,2900,2292.314944555725
1,3000,2292.314944555725
1,3100,2292.314944555725
1,3200,2292.314944555725
1,3300,2292.314944555725
1,3400,2292.314944555725
1,3500,2292.314944555725
1,3600,2292.314944555725
1,3700,2292.314944555725
1,3800,2292.314944555725
1,3900,2292.314944555725
1,4000,2292.314944555725
1,4100,2292.314944555725
1,4200,2292.314944555725
1,4300,2292.314944555725
1,4400,2292.314944555725
1,4500,2168.6578482672453
1,4600,2168.6578482672453
1,4700,2168.6578482672453
1,4800,2168.6578482672453
1,4900,2168.6578482672453
1,5000,2168.6578482672453
1,5100,2168.6578482672453
1,5200,2168.6578482672453
1,5300,2168.6578482672453
1,5400,2168.6578482672453
1,5500,2168.6578482672453
1,5600,2168.6578482672453
1,5700,2168.6578482672453
1,5800,2168.6578482672453
1,5900,2168.6578482672453
1,6000,2168.6578482672453
1,6100,2168.6578482672453
1,6200,2168.6578482672453
1,6300,2168.6578482672453
1,6400,2168.6578482672453
1,6500,2168.6578482672453
1,6600,2168.6578482672453
1,6700,2168.6578482672453
1,6800,2168.6578482672453
1,6900,2168.6578482672453
1,7000,2168.6578482672453
1,7100,2168.6578482672453
1,7200,2168.6578482672453
1,7300,2168.6578482672453
1,7400,2168.6578482672453
1,7500,2168.6578482672453
1,7600,2168.6578482672453
1,7700,2168.6578482672453
1,7800,2168.6578482672453
1,7900,2168.6578482672453
1,8000,2168.6578482672453
1,8100,2168.6578482672453
1,8200,2168.6578482672453
1,8300,2168.6578482672453
1,8400,2168.6578482672453
1,8500,2168.6578482672453
1,8600,2168.6578482672453
1,8700,2168.6578482672453
1,8800,2168.6578482672453
1,8900,2168.6578482672453
1,9000,2168.6578482672453
1,9100,2168.6578482672453
1,9200,2168.6578482672453
1,9300,2168.6578482672453
1,9400,2168.6578482672453
1,9500,2168.6578482672453
1,9600,2168.6578482672453
1,9700,2168.6578482672453
1,9800,2168.6578482672453
