Seed,Evaluation,BestDistance
0,8000,1501.0724877867199
0,8100,1501.0724877867199
0,8200,1501.0724877867199
0,8300,1501.0724877867199
0,8400,1501.0724877867199
0,8500,1501.0724877867199
0,8600,1501.0724877867199
0,8700,1501.0724877867199
0,8800,1501.0724877867199
0,8900,1501.0724877867199
0,9000,1501.0724877867199
0,9100,1501.0724877867199
0,9200,1501.0724877867199
0,9300,1501.0724877867199
0,9400,1501.0724877867199
0,9500,1501.0724877867199
0,9600,1501.0724877867199
0,9700,1501.0724877867199
0,9800,1501.0724877867199
0,9900,1501.0724877867199
0,10000,1501.0724877867199
0,10100,1501.0724877867199
0,10200,1501.0724877867199
0,10300,1501.0724877867199
0,10400,1501.0724877867199
0,10500,1501.0724877867199
0,10600,1501.0724877867199
0,10700,1501.0724877867199
0,10800,1501.0724877867199
0,10900,1501.0724877867199
0,11000,1501.0724877867199
0,11100,1501.0724877867199
0,11200,1487.3579531506346
0,11300,1487.3579531506346
0,11400,1487.3579531506346
0,11500,1487.3579531506346
0,11600,1487.3579531506346
0,11700,1487.3579531506346
0,11800,1487.3579531506346
0,11900,1487.3579531506346
0,12000,1487.3579531506346
0,12100,1487.3579531506346
0,12200,1487.3579531506346
0,12300,1487.3579531506346
0,12400,1487.3579531506346
0,12500,1487.3579531506346
0,12600,1487.3579531506346
0,12700,1487.3579531506346
0,12800,1476.7765114510114
0,12900,1476.7765114510114
0,13000,1476.7765114510114
0,13100,1476.7765114510114
0,13200,1476.7765114510114
0,13300,1476.7765114510114
0,13400,1476.7765114510114
0,13500,1476.7765114510114
0,13600,1476.7765114510114
0,13700,1476.7765114510114
0,13800,1476.7765114510114
0,13900,1476.7765114510114
0,14000,1476.7765114510114
0,14100,1476.7765114510114
0,14200,1476.7765114510114
0,14300,1476.7765114510114
0,14400,1476.7765114510114
0,14500,1476.7765114510114
0,14600,1476.7765114510114
0,14700,1476.7765114510114
0,14800,1476.7765114510114
0,14900,1476.7765114510114
0,15000,1476.7765114510114
0,15100,1476.7765114510114
0,15200,1468.7638487977806
0,15300,1468.7638487977806
0,15400,1468.7638487977806
0,15500,1463.3730854336357
0,15600,1463.3730854336357
0,15700,1463.3730854336357
0,15800,1463.3730854336357
0,15900,1463.3730854336357
0,16000,1463.3730854336357
0,16100,1463.3730854336357
0,16200,1463.3730854336357
0,16300,1463.3730854336357
0,16400,1463.3730854336357
0,16500,1463.3730854336357
0,16600,1463.3730854336357
0,16700,1463.3730854336357
0,16800,1463.3730854336357
0,16900,1463.3730854336357
0,17000,1463.3730854336357
0,17100,1463.3730854336357
0,17200,1463.3730854336357
0,17300,1463.3730854336357
0,17400,1463.3730854336357
0,17500,1463.3730854336357
0,17600,1463.3730854336357
0,17700,1463.3730854336357
0,17800,1463.3730854336357
0,17900,1463.3730854336357
0,18000,1463.3730854336357
0,18100,1463.3730854336357
0,18200,1463.3730854336357
0,18300,1463.3730854336357
0,18400,1463.3730854336357
0,18500,1463.3730854336357
0,18600,1463.3730854336357
0,18700,1463.3730854336357
0,18800,1463.3730854336357
0,18900,1463.3730854336357
0,19000,1463.3730854336357
0,19100,1463.3730854336357
0,19200,1463.3730854336357
0,19300,1463.3730854336357
0,19400,1463.3730854336357
0,19500,1463.3730854336357
0,19600,1463.3730854336357
0,19700,1463.3730854336357
0,19800,1463.3730854336357
0,19900,1463.3730854336357
0,20000,1463.3730854336357
0,20100,1463.3730854336357
0,20200,1463.3730854336357
0,20300,1463.3730854336357
0,20400,1463.3730854336357
0,20500,1463.3730854336357
0,20600,1463.3730854336357
0,20700,1463.3730854336357
0,20800,1463.3730854336357
0,20900,1463.3730854336357
0,21000,1463.3730854336357
0,21100,1463.3730854336357
0,21200,1463.3730854336357
0,21300,1463.3730854336357
0,21400,1463.3730854336357
0,21500,1463.3730854336357
0,21600,1463.3730854336357
0,21700,1463.3730854336357
0,21800,1463.3730854336357
0,21900,1463.3730854336357
0,22000,1463.3730854336357
0,22100,1463.3730854336357
0,22200,1463.3730854336357
0,22300,1463.3730854336357
0,22400,1463.3730854336357
0,22500,1463.3730854336357
0,22600,1463.3730854336357
0,22700,1463.3730854336357
0,22800,1463.3730854336357
0,22900,1463.3730854336357
0,23000,1463.3730854336357
0,23100,1463.3730854336357
0,23200,1463.3730854336357
0,23300,1463.3730854336357
0,23400,1463.3730854336357
0,23500,1463.3730854336357
0,23600,1463.3730854336357
0,23700,1463.3730854336357
0,23800,1463.3730854336357
0,23900,1463.3730854336357
0,24000,1463.3730854336357
0,24100,1463.3730854336357
0,24200,1463.3730854336357
0,24300,1463.3730854336357
0,24400,1463.3730854336357
0,24500,1463.3730854336357
0,24600,1463.3730854336357
0,24700,1463.3730854336357
0,24800,1463.3730854336357
0,24900,1463.3730854336357
0,25000,1463.3730854336357
0,25100,1463.3730854336357
0,25200,1463.3730854336357
0,25300,1463.3730854336357
0,25400,1463.3730854336357
0,25500,1463.3730854336357
0,25600,1463.3730854336357
0,25700,1463.3730854336357
0,25800,1463.3730854336357
0,25900,1463.3730854336357
0,26000,1463.3730854336357
0,26100,1463.3730854336357
0,26200,1463.3730854336357
0,26300,1463.3730854336357
0,26400,1463.3730854336357
0,26500,1463.3730854336357
0,26600,1463.3730854336357
0,26700,1463.3730854336357
0,26800,1463.3730854336357
0,26900,1463.3730854336357
0,27000,1463.3730854336357
0,27100,1463.3730854336357
0,27200,1463.3730854336357
0,27300,1463.3730854336357
0,27400,1463.3730854336357
0,27500,1463.3730854336357
0,27600,1463.3730854336357
0,27700,1463.3730854336357
0,27800,1463.3730854336357
0,27900,1463.3730854336357
0,28000,1463.3730854336357
0,28100,1463.3730854336357
0,28200,1463.3730854336357
0,28300,1463.3730854336357
0,28400,1463.3730854336357
0,28500,1463.3730854336357
0,28600,1463.3730854336357
0,28700,1463.3730854336357
0,28800,1463.3730854336357
0,28900,1463.3730854336357
0,29000,1463.3730854336357
0,29100,1463.3730854336357
0,29200,1463.3730854336357
0,29300,1463.3730854336357
0,29400,1463.3730854336357
0,29500,1463.3730854336357
