Seed,Evaluation,BestDistance
0,40250,1112.3362473767754
0,40300,1112.3362473767754
0,40350,1112.3362473767754
0,40400,1112.3362473767754
0,40450,1112.3362473767754
0,40500,1112.3362473767754
0,40550,1112.3362473767754
0,40600,1112.3362473767754
0,40650,1112.3362473767754
0,40700,1112.3362473767754
0,40750,1112.3362473767754
0,40800,1112.3362473767754
0,40850,1112.3362473767754
0,40900,1112.3362473767754
0,40950,1112.3362473767754
0,41000,1112.3362473767754
0,41050,1112.3362473767754
0,41100,1112.3362473767754
0,41150,1112.3362473767754
0,41200,1112.3362473767754
0,41250,1112.3362473767754
0,41300,1112.3362473767754
0,41350,1112.3362473767754
0,41400,1112.3362473767754
0,41450,1112.3362473767754
0,41500,1112.3362473767754
0,41550,1112.3362473767754
0,41600,1112.3362473767754
0,41650,1112.3362473767754
0,41700,1112.3362473767754
0,41750,1112.3362473767754
0,41800,1112.3362473767754
0,41850,1112.3362473767754
0,41900,1112.3362473767754
0,41950,1112.3362473767754
0,42000,1112.3362473767754
0,42050,1112.3362473767754
0,42100,1112.3362473767754
0,42150,1112.3362473767754
0,42200,1112.3362473767754
0,42250,1112.3362473767754
0,42300,1112.3362473767754
0,42350,1112.3362473767754
0,42400,1112.3362473767754
0,42450,1112.3362473767754
0,42500,1112.3362473767754
0,42550,1112.3362473767754
0,42600,1112.3362473767754
0,42650,1112.3362473767754
0,42700,1112.3362473767754
0,42750,1112.3362473767754
0,42800,1112.3362473767754
0,42850,1112.3362473767754
0,42900,1112.3362473767754
0,42950,1112.3362473767754
0,43000,1112.3362473767754
0,43050,1112.3362473767754
0,43100,1112.3362473767754
0,43150,1112.3362473767754
0,43200,1112.3362473767754
0,43250,1112.3362473767754
0,43300,1112.3362473767754
0,43350,1112.3362473767754
0,43400,1112.3362473767754
0,43450,1112.3362473767754
0,43500,1112.3362473767754
0,43550,1112.3362473767754
0,43600,1112.3362473767754
0,43650,1112.3362473767754
0,43700,1112.3362473767754
0,43750,1112.3362473767754
0,43800,1112.3362473767754
0,43850,1112.3362473767754
0,43900,1112.3362473767754
0,43950,1112.3362473767754
0,44000,1112.3362473767754
0,44050,1112.3362473767754
0,44100,1112.3362473767754
0,44150,1112.3362473767754
0,44200,1112.3362473767754
0,44250,1112.3362473767754
0,44300,1112.3362473767754
0,44350,1112.3362473767754
0,44400,1112.3362473767754
0,44450,1112.3362473767754
0,44500,1112.3362473767754
0,44550,1112.3362473767754
0,44600,1112.3362473767754
0,44650,1112.3362473767754
0,44700,1112.3362473767754
0,44750,1112.3362473767754
0,44800,1112.3362473767754
0,44850,1112.3362473767754
0,44900,1112.3362473767754
0,44950,1112.3362473767754
0,45000,1112.3362473767754
0,45050,1112.3362473767754
0,45100,1112.3362473767754
0,45150,1112.3362473767754
0,45200,1112.3362473767754
0,45250,1112.3362473767754
0,45300,1112.3362473767754
0,45350,1112.3362473767754
0,45400,1112.3362473767754
0,45450,1112.3362473767754
0,45500,1112.3362473767754
0,45550,1112.3362473767754
0,45600,1112.3362473767754
0,45650,1112.3362473767754
0,45700,1112.3362473767754
0,45750,1112.3362473767754
0,45800,1112.3362473767754
0,45850,1112.3362473767754
0,45900,1112.3362473767754
0,45950,1112.3362473767754
0,46000,1112.3362473767754
0,46050,1112.3362473767754
